track id, genre, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness
185,rock,0,0,0,0,0,1,0,1,0
185 Total,,0,1,0,0,2,6,6,6,1
186,rock,0,0,1,1,0,0,1,0,0
186,rock,0,0,0,0,0,1,0,0,0
186,rock,0,0,0,1,0,1,0,0,1
186,rock,0,0,0,0,0,0,0,1,0
186,rock,0,0,1,1,0,0,0,0,1
186,rock,1,0,0,0,0,0,0,0,0
186,rock,0,0,0,1,0,0,0,0,0
186,rock,0,0,0,0,1,0,1,0,0
186,rock,0,0,0,0,0,0,0,0,1
186,rock,0,0,0,0,0,1,1,1,0
186,rock,1,0,1,0,0,0,0,0,0
186,rock,0,1,1,0,0,1,0,0,0
186,rock,1,0,0,0,0,0,0,0,0
186,rock,0,0,0,0,1,0,0,0,0
186 Total,,3,1,4,4,2,4,3,2,3
187,rock,0,1,0,0,1,0,0,0,1
187,rock,0,0,0,1,0,0,0,1,1
187,rock,0,1,0,0,0,0,0,0,0
187,rock,0,1,0,1,0,1,0,0,0
187,rock,0,0,0,1,0,0,0,1,0
187,rock,0,0,0,0,1,0,0,0,0
187,rock,0,0,0,0,0,0,0,0,1
187,rock,0,1,1,1,0,0,0,0,0
187,rock,0,0,0,0,1,0,0,0,1
187,rock,0,0,1,1,1,0,0,0,0
187,rock,0,0,0,0,0,0,0,0,1
187,rock,0,0,0,0,1,0,0,0,0
187,rock,0,0,1,0,0,0,0,0,0
187,rock,0,1,0,0,1,0,0,0,0
187 Total,,0,5,3,5,6,1,0,2,5
188,rock,1,0,1,0,0,0,1,0,0
188,rock,0,0,0,1,1,0,0,0,1
188,rock,0,0,1,0,0,0,0,0,0
188,rock,0,0,1,1,0,0,0,0,1
188,rock,0,0,1,1,0,0,0,0,0
188,rock,0,0,1,1,0,0,0,0,1
188,rock,0,0,0,1,0,0,0,0,0
188,rock,0,0,0,1,0,0,0,1,1
188,rock,0,0,0,0,0,0,0,0,1
188,rock,0,0,0,0,1,0,0,1,1
188,rock,0,0,1,1,0,0,1,0,0
188,rock,0,0,0,0,0,1,0,0,0
188,rock,0,0,0,0,0,0,0,1,1
188,rock,0,0,1,1,1,0,0,0,0
188 Total,,1,0,7,8,3,1,2,3,7
189,rock,0,0,1,0,1,0,0,0,0
189,rock,0,0,0,0,0,0,0,1,0
189,rock,1,0,1,0,0,0,1,0,0
189,rock,0,0,1,1,0,0,0,1,0
189,rock,0,0,0,0,0,1,1,1,0
189,rock,0,0,1,0,0,0,1,0,0
189,rock,0,0,1,0,1,0,1,0,0
189,rock,0,0,0,0,0,0,0,0,1
189,rock,0,0,1,0,1,0,0,0,0
189,rock,1,0,0,0,0,0,1,0,0
189,rock,0,0,0,0,0,0,1,0,0
189,rock,0,1,0,0,0,0,0,0,0
189,rock,0,0,0,0,1,0,0,0,1
189,rock,0,0,1,0,0,0,1,0,0
189,rock,0,0,1,0,0,1,0,0,0
189 Total,,2,1,8,1,4,2,7,3,2
190,rock,0,0,0,1,0,0,0,1,1
190,rock,0,0,1,1,1,0,0,0,0
190,rock,0,0,0,1,0,0,0,0,1
190,rock,0,0,0,1,1,0,0,0,0
190,rock,0,1,0,1,1,0,0,0,0
190,rock,0,0,1,0,1,0,0,0,1
190,rock,0,0,0,0,0,0,0,1,1
190,rock,0,0,1,1,1,0,0,0,0
190,rock,0,0,1,0,1,0,0,0,1
190,rock,0,0,0,1,0,0,0,0,0
190,rock,0,0,0,0,1,1,0,0,0
190,rock,0,0,1,1,0,0,0,0,0
190,rock,0,1,0,0,0,0,0,0,1
190,rock,0,0,1,0,0,0,0,0,0
190 Total,,0,2,6,8,7,1,0,2,6
191,rock,0,0,1,1,0,0,0,0,1
191,rock,0,0,1,1,1,0,0,0,0
191,rock,0,0,1,0,0,0,0,0,0
191,rock,1,0,0,0,1,0,1,0,0
191,rock,0,1,0,1,1,0,0,0,0
191,rock,0,0,0,1,0,0,0,1,0
191,rock,0,0,0,0,1,0,0,0,0
191,rock,0,0,1,1,1,0,0,0,0
191,rock,0,0,0,0,0,1,1,0,0
191,rock,0,0,1,1,0,0,0,0,1
191,rock,0,1,0,0,0,0,0,0,0
191,rock,1,1,0,0,1,0,0,0,0
191,rock,0,0,1,0,0,0,0,0,0
191 Total,,2,3,6,6,6,1,2,1,2
192,rock,0,0,1,0,0,1,1,0,0
192,rock,0,0,0,1,1,0,0,0,0
192,rock,0,0,1,1,1,0,0,0,0
192,rock,0,0,0,0,0,0,0,0,1
192,rock,0,0,0,1,0,0,0,0,0
192,rock,0,0,0,0,0,0,0,1,0
192,rock,0,1,0,0,0,0,0,0,0
192,rock,0,0,1,0,0,0,1,0,0
192,rock,0,0,1,0,0,1,1,0,0
192,rock,0,0,0,0,1,0,0,0,0
192,rock,0,0,0,1,1,0,0,0,1
192,rock,0,0,0,1,1,0,0,0,0
192,rock,0,0,1,0,1,0,0,1,0
192,rock,0,1,1,1,0,0,0,0,0
192 Total,,0,2,6,6,6,2,3,2,2
193,rock,0,0,0,1,0,0,0,0,0
193,rock,0,0,0,1,1,0,0,0,0
193,rock,0,0,0,0,0,0,0,0,1
193,rock,0,1,1,0,0,0,0,0,1
193,rock,0,0,0,1,1,0,0,0,1
193,rock,0,0,0,1,0,0,0,0,1
193,rock,0,0,1,0,1,0,0,0,1
193,rock,0,0,1,0,1,0,0,0,0
193,rock,0,0,0,1,0,0,0,1,1
193,rock,0,1,0,1,0,0,0,0,1
193,rock,0,0,1,0,1,0,0,0,0
193,rock,0,0,1,1,1,0,0,0,0
193,rock,0,0,1,0,0,0,0,0,1
193 Total,,0,2,6,7,6,0,0,1,8
194,rock,1,0,0,0,0,0,0,0,1
194,rock,0,0,0,0,1,0,1,0,0
194,rock,1,0,0,0,0,0,0,0,0
194,rock,0,0,0,0,1,0,0,0,0
194,rock,0,0,0,1,1,1,0,0,0
194,rock,0,0,0,0,0,0,0,0,1
194,rock,0,0,0,0,0,1,0,0,0
194,rock,0,0,1,0,0,0,1,0,0
194,rock,0,1,0,1,0,0,0,0,1
194,rock,0,0,1,0,0,0,1,0,0
194,rock,0,0,1,0,0,0,1,0,0
194,rock,0,0,1,0,0,0,1,0,0
194,rock,0,0,0,0,1,0,0,0,1
194,rock,0,0,0,1,1,0,0,0,1
194,rock,0,0,0,0,0,1,0,0,0
194,rock,0,0,0,1,0,0,1,0,0
194 Total,,2,1,4,4,5,3,6,0,5
195,rock,0,0,1,0,1,0,0,0,0
195,rock,0,0,1,1,1,0,0,0,0
195,rock,0,0,0,1,1,0,0,0,0
195,rock,0,0,1,0,1,0,0,0,0
195,rock,0,1,0,1,0,0,0,0,1
195,rock,0,0,0,1,1,0,0,0,0
195,rock,0,0,1,1,1,0,0,0,0
195,rock,0,0,0,1,1,0,0,0,1
195,rock,0,0,1,1,0,0,0,0,0
195,rock,0,0,0,0,0,0,0,0,1
195,rock,0,0,0,1,1,0,0,0,0
195,rock,0,0,1,0,0,0,0,0,1
195,rock,0,1,1,0,0,0,0,0,1
195,rock,0,0,0,1,1,0,0,0,1
195 Total,,0,2,7,9,9,0,0,0,6
196,rock,1,0,0,0,1,0,0,0,1
196,rock,0,0,0,1,0,0,0,0,0
196,rock,0,0,0,0,1,0,0,0,1
196,rock,0,0,0,1,0,0,0,1,1
196,rock,0,0,0,0,1,0,0,0,0
196,rock,0,0,0,0,0,0,1,0,0
196,rock,0,0,0,1,0,0,0,0,0
196,rock,0,1,0,0,1,0,0,1,0
196,rock,0,0,0,1,1,0,0,0,0
196,rock,1,0,0,1,0,0,0,0,1
196,rock,0,0,0,0,0,0,1,0,0
196,rock,1,0,0,1,0,0,1,0,0
196,rock,0,0,0,1,1,0,0,0,0
196,rock,0,1,0,0,0,1,1,0,0
196 Total,,3,2,0,7,6,1,4,2,4
197,rock,0,0,0,0,0,0,1,1,0
197,rock,1,1,0,0,0,0,1,0,0
197,rock,0,0,0,0,0,0,0,0,1
197,rock,0,0,0,0,0,0,1,0,0
197,rock,0,0,0,0,0,1,0,0,0
197,rock,0,0,0,0,0,1,1,0,0
197,rock,0,0,0,0,1,0,0,0,0
197,rock,0,0,0,0,0,0,0,1,0
197,rock,0,1,0,0,0,0,0,0,0
197,rock,0,0,1,0,0,1,1,0,0
197,rock,0,0,0,1,0,1,0,0,0
197,rock,0,0,0,0,0,0,0,1,0
197,rock,1,0,0,1,0,0,0,0,0
197,rock,0,0,0,0,0,0,1,0,0
197 Total,,2,2,1,2,1,4,6,3,1
198,rock,0,0,0,0,0,1,0,0,0
198,rock,0,0,0,0,0,0,1,0,0
198,rock,0,0,0,1,0,0,1,0,0
198,rock,0,0,0,0,0,0,1,0,0
198,rock,0,0,1,1,0,0,0,0,0
198,rock,0,0,0,0,1,1,1,0,0
198,rock,0,0,0,0,0,0,1,0,0
198,rock,1,0,0,0,0,1,1,0,0
198,rock,0,0,0,0,0,0,1,0,0
198,rock,0,0,0,0,0,1,0,0,0
198,rock,0,0,0,0,0,0,1,0,0
198,rock,1,0,0,0,0,0,1,0,0
198,rock,1,0,0,0,0,1,1,0,0
198,rock,0,0,0,0,0,1,0,0,0
198 Total,,3,0,1,2,1,6,10,0,0
199,rock,0,0,0,1,0,0,0,0,0
199,rock,0,0,0,0,0,1,0,0,0
199,rock,1,0,1,0,0,1,0,0,0
199,rock,0,0,0,0,0,1,0,0,0
199,rock,0,0,0,0,0,1,0,0,0
199,rock,0,0,0,1,0,1,1,0,0
199,rock,0,0,0,0,0,1,1,0,0
199,rock,0,0,0,1,0,0,0,1,1
199,rock,0,0,0,0,0,1,0,0,0
199,rock,1,1,0,0,0,0,0,0,0
199,rock,1,0,0,0,0,1,0,0,0
199,rock,1,0,0,0,0,0,1,0,0
199,rock,1,0,0,0,0,1,1,0,0
199,rock,0,1,0,0,0,0,0,0,0
199 Total,,5,2,1,3,0,9,4,1,1
200,rock,0,0,0,0,0,0,0,0,0
200,rock,0,0,0,1,0,0,0,0,0
200,rock,0,0,0,0,1,0,0,0,0
200,rock,0,0,0,0,0,0,0,0,1
200,rock,0,0,0,0,0,0,1,0,0
200,rock,0,0,0,1,1,1,0,0,0
200,rock,1,0,0,0,0,0,0,0,0
200,rock,1,0,0,0,0,0,0,0,0
200,rock,0,0,0,0,0,0,0,1,0
200,rock,0,0,1,0,0,0,0,0,0
200,rock,0,0,0,1,0,0,1,0,0
200,rock,0,0,1,0,0,0,0,0,0
200,rock,0,0,1,0,0,0,0,0,0
200,rock,1,0,1,0,0,0,1,0,0
200 Total,,3,0,4,3,2,1,3,1,1
201,electronic,0,0,0,0,1,0,1,0,1
201,electronic,0,1,0,0,0,0,1,1,0
201,electronic,1,0,0,0,0,1,1,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,1,1,0,0,1,0
201,electronic,0,0,0,0,1,0,1,1,0
201,electronic,0,0,0,0,0,1,1,0,0
201,electronic,0,0,0,0,0,0,0,1,1
201,electronic,0,1,0,0,0,1,1,0,0
201,electronic,0,0,0,0,0,0,0,0,0
201,electronic,0,0,0,0,0,0,1,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,1,0,0,0,0
201,electronic,0,0,0,0,0,1,1,1,0
201,electronic,0,0,0,0,1,1,1,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,1,1,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,1,0,0,0,0,0,0,0,0
201,electronic,0,0,0,0,0,1,0,1,0
201,electronic,0,0,0,0,0,1,0,1,0
201,electronic,0,1,0,0,0,0,1,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,1,1,0,0
201,electronic,1,0,0,0,1,0,1,0,0
201,electronic,0,1,0,0,0,0,0,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,1,0,0,0,0
201,electronic,0,0,0,0,0,0,1,1,0
201,electronic,0,1,0,0,0,1,0,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,1,0,0,0,0,0,0,0
201,electronic,1,0,0,0,0,0,1,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,1,0,0,0
201,electronic,0,1,0,0,0,1,0,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,1,0,0,0,0,1,0,1,0
201,electronic,0,0,0,0,0,1,0,1,0
201,electronic,0,0,0,0,1,0,0,0,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,1,0,0,0,0,0,1,1,0
201,electronic,0,0,0,0,0,0,1,0,0
201,electronic,0,0,0,0,0,0,1,1,0
201,electronic,0,0,0,0,0,1,0,1,0
201,electronic,0,0,0,0,0,0,0,1,0
201,electronic,0,0,0,0,0,0,1,1,0
201,electronic,0,0,0,0,0,0,0,1,1
201 Total,,6,7,0,1,8,15,19,32,3
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,0,0,0,1,1,0
202,electronic,0,1,0,1,1,0,0,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,1,0,0,0,1,0,1,0,0
202,electronic,0,0,0,0,0,0,0,1,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,0,0,1,0,1,0,0,0,0
202,electronic,0,0,0,0,0,0,0,1,0
202,electronic,1,1,0,0,0,0,1,0,0
202,electronic,0,0,0,0,0,1,1,0,0
202,electronic,0,0,1,0,1,0,1,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,1,0,0,0,0,0,1,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,1,1,0,0,1,0,0,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,1,0,0,0,0,0,0,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,1,0,0,0,1,0,1,0,0
202,electronic,1,1,0,0,1,0,0,0,0
202,electronic,0,0,0,0,0,0,1,1,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,1,0,0,0,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,1,0,0,0,1,0,1,0,0
202,electronic,1,0,0,0,1,0,1,0,0
202,electronic,0,1,0,0,0,1,0,0,0
202,electronic,0,0,0,1,0,0,0,1,0
202,electronic,0,0,0,0,0,0,1,0,0
202,electronic,0,1,0,0,0,0,0,1,0
202,electronic,0,0,1,1,1,0,0,0,0
202,electronic,0,0,0,0,0,0,0,1,0
202,electronic,0,1,0,0,0,0,0,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,1,0,0,0,0,1,1,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,0,1,0,1,0,0
202,electronic,0,0,0,1,0,0,1,1,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,0,1,0,0,0,0
202,electronic,0,0,0,0,0,0,1,1,0
202,electronic,0,0,0,0,1,1,1,0,0
202 Total,,8,9,3,5,26,4,26,10,0
203,electronic,0,1,0,0,0,1,0,1,0
203,electronic,0,1,0,0,0,0,0,0,0
203,electronic,0,0,0,0,0,1,0,1,0
203,electronic,1,0,0,0,1,0,0,0,0
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,0,1,0,0,0,1,0,1,0
203,electronic,0,0,0,0,0,1,0,1,0
203,electronic,0,1,0,0,1,1,0,0,0
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,0,1,0,0,1,0,0,0,0
203,electronic,0,1,0,0,0,1,0,1,0
203,electronic,0,1,0,0,0,0,0,1,1
203,electronic,0,1,0,0,0,0,0,1,1
203,electronic,0,1,0,0,0,0,0,1,0
203,electronic,0,1,0,0,0,1,0,1,0
203,electronic,0,0,0,0,1,1,0,0,0
203,electronic,0,0,0,0,0,0,0,0,1
203,electronic,0,1,0,0,0,0,0,0,0
203,electronic,0,0,0,0,0,1,0,0,0
203,electronic,1,0,0,1,0,1,0,0,0
203,electronic,0,1,0,0,1,1,0,0,0
203,electronic,0,1,0,0,0,0,0,1,1
203,electronic,0,0,0,0,0,1,0,1,0
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,0,0,0,1,0,0,0,1,1
203,electronic,0,0,0,0,0,0,0,0,1
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,0,1,0,0,0,1,0,0,0
203,electronic,0,0,0,0,0,1,0,0,1
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,1,0,0,0,0,0,1,1,0
203,electronic,0,1,0,0,0,1,0,1,0
203,electronic,0,1,0,0,0,0,0,1,0
203,electronic,0,0,0,0,0,1,0,1,0
203,electronic,0,1,0,0,0,0,0,0,1
203,electronic,0,0,1,0,0,1,0,0,0
203,electronic,1,0,0,1,0,1,0,0,0
203,electronic,0,1,0,0,0,1,0,0,0
203,electronic,1,0,0,0,0,1,0,1,0
203,electronic,0,1,0,0,0,1,0,0,0
203,electronic,0,1,0,0,0,1,0,0,0
203,electronic,0,0,0,0,0,0,0,1,0
203,electronic,0,0,0,0,0,0,0,0,0
203,electronic,0,1,0,0,0,0,0,1,1
203 Total,,5,21,1,3,5,22,1,24,9
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,0,1,0,0,0,0,0,1,1
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,0,0,1,0,0,0,1,0
204,electronic,0,0,0,0,0,0,0,1,1
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,1,0,0,1,0
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,1,0,0,1,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,1,0,0,0,0,1,0,0,0
204,electronic,0,1,0,0,0,1,0,0,0
204,electronic,0,1,0,0,0,1,0,0,0
204,electronic,0,1,0,0,0,0,0,1,0
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,0,1,0,0,0,0,0,1,0
204,electronic,0,0,0,0,0,0,0,0,0
204,electronic,0,1,0,0,0,1,0,1,0
204,electronic,0,1,0,0,0,0,0,0,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,1,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,1,0,1,1
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,0,0,1,0
204,electronic,1,0,0,0,0,1,0,1,0
204,electronic,0,0,0,1,0,0,0,0,0
204,electronic,0,0,0,0,1,0,0,1,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,1,0,1,0,0,0,1,0
204,electronic,0,1,0,0,0,1,0,0,0
204,electronic,1,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,0,1,1,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,1,0,1,0,0,0,0,0
204,electronic,0,0,0,0,0,1,0,0,1
204,electronic,1,1,0,0,0,0,1,0,0
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,1,0,0,0
204,electronic,0,1,0,0,0,1,0,0,0
204,electronic,0,0,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,0,0,0,0
204,electronic,0,1,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,1,0,1,1
204,electronic,0,1,0,0,0,1,0,1,0
204,electronic,0,0,0,0,0,0,0,1,0
204 Total,,4,15,0,4,3,27,2,31,5
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,1,0,0,1,1,0,0,0,0
205,electronic,1,0,0,1,1,0,0,0,0
205,electronic,0,1,0,0,1,0,0,0,0
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,1,0,1,1,0,0,0,0,0
205,electronic,1,0,1,0,1,0,0,0,0
205,electronic,1,0,1,0,0,0,1,0,0
205,electronic,0,0,1,0,1,0,0,0,0
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,0,1,0,1,1,0,0,0,0
205,electronic,1,0,0,1,0,0,0,1,0
205,electronic,0,1,1,0,1,0,0,0,0
205,electronic,0,1,1,0,1,0,0,0,0
205,electronic,1,0,0,1,1,0,0,0,0
205,electronic,1,0,1,0,0,0,0,0,0
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,0,1,0,1,1,0,0,0,0
205,electronic,0,0,1,0,1,0,0,0,1
205,electronic,0,0,1,0,1,1,0,0,0
205,electronic,0,0,0,1,1,0,0,0,0
205,electronic,0,0,0,0,1,0,0,0,0
205,electronic,0,0,1,1,1,0,0,0,0
205,electronic,1,0,0,0,0,1,0,0,1
205,electronic,0,0,0,1,0,0,0,0,1
205,electronic,0,0,0,0,0,0,0,1,0
205,electronic,1,1,0,0,1,0,0,0,0
205,electronic,1,0,1,0,1,0,0,0,0
205,electronic,0,0,1,0,1,0,1,0,0
205,electronic,0,0,1,0,1,0,1,0,0
205,electronic,0,1,0,0,1,0,0,0,1
205,electronic,0,1,1,0,1,0,0,0,0
205,electronic,0,0,0,1,0,0,0,0,0
205,electronic,0,0,0,1,0,0,0,1,1
205,electronic,0,1,0,0,1,0,0,0,0
205,electronic,1,0,0,0,1,0,0,0,0
205,electronic,0,1,0,0,1,0,0,0,0
205,electronic,0,0,0,1,1,0,0,0,0
205 Total,,12,10,14,13,30,2,3,3,5
206,electronic,0,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,1,1,0
206,electronic,0,0,0,0,0,0,1,1,0
206,electronic,0,0,0,0,0,0,0,0,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,1,0,1,0
206,electronic,0,0,0,0,0,1,0,1,0
206,electronic,0,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,1,1,1,0
206,electronic,0,0,0,0,0,0,0,1,1
206,electronic,0,0,0,0,0,0,1,1,0
206,electronic,0,1,0,0,0,0,1,1,0
206,electronic,0,1,0,0,0,0,1,1,0
206,electronic,0,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,1,1,1,0
206,electronic,0,1,0,0,0,1,1,0,0
206,electronic,0,0,0,0,1,0,1,0,1
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,1,0,0,0,1,0,1,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,0,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,1,1,0
206,electronic,0,0,0,0,0,1,1,1,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,1,0,1,0,1,0,0
206,electronic,1,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,0,0,0
206,electronic,0,0,0,0,0,1,0,1,0
206,electronic,0,1,0,0,0,1,0,1,0
206,electronic,1,0,0,0,1,0,1,0,0
206,electronic,0,1,0,0,1,0,1,0,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,0,0,1,0
206,electronic,1,0,0,0,0,1,1,0,0
206,electronic,0,1,0,1,0,0,0,1,0
206,electronic,0,0,0,0,0,1,0,1,0
206,electronic,1,0,0,0,0,1,1,0,0
206,electronic,0,0,0,0,0,0,1,0,0
206,electronic,0,0,0,0,0,0,1,0,0
206 Total,,4,7,1,1,4,18,30,25,2
207,electronic,0,0,0,1,0,0,0,1,0
207,electronic,0,0,0,0,0,0,1,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,1,0,0,0,0,1,0,0
207,electronic,1,0,0,1,0,0,1,0,0
207,electronic,0,0,0,0,1,0,0,1,0
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,0,0,0,0,0,0,0,1
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,1,0,1,0,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,0,1
207,electronic,0,1,0,1,1,0,0,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,1,0,0,0,1,0,1,0,0
207,electronic,0,0,0,0,1,0,0,0,0
207,electronic,0,0,0,0,1,1,0,1,0
207,electronic,0,0,0,0,0,0,1,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,1,0,0,0,0,0,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,1,0,0,0,0,0,1,0,0
207,electronic,0,1,0,0,1,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,1,0,0,0,0,0,0,1,0
207,electronic,0,1,0,1,0,0,0,1,0
207,electronic,0,1,0,0,0,0,1,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,0,0,0,1,0,0,0,0
207,electronic,0,0,0,0,0,0,1,0,0
207,electronic,0,0,0,0,1,0,0,0,1
207,electronic,0,0,0,0,0,0,0,0,0
207,electronic,0,0,0,0,0,1,0,0,0
207,electronic,0,0,0,0,0,0,1,1,0
207,electronic,0,0,0,0,0,0,1,1,0
207,electronic,1,1,0,0,0,0,1,0,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,1,0,0,0,1,1,0,0
207,electronic,0,0,0,0,1,0,0,0,0
207,electronic,0,0,0,0,1,1,0,0,0
207,electronic,0,0,1,0,1,0,1,0,0
207,electronic,0,0,0,0,0,1,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,1,0,0,0,0,0,1,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207,electronic,0,0,0,1,0,0,0,1,0
207,electronic,0,0,0,0,0,0,0,1,0
207 Total,,6,8,1,6,11,6,19,33,3
208,electronic,0,0,0,0,0,1,0,0,0
208,electronic,0,1,0,0,0,0,0,1,0
208,electronic,0,0,0,0,1,0,0,0,0
208,electronic,0,0,0,1,1,0,0,1,0
208,electronic,0,0,0,0,1,1,1,0,0
208,electronic,0,1,0,0,1,1,0,0,0
208,electronic,0,1,0,1,0,0,1,0,0
208,electronic,0,0,0,0,1,0,1,0,0
208,electronic,0,1,0,0,0,0,0,0,0
208,electronic,0,0,0,0,0,0,0,1,0
208,electronic,0,0,1,0,1,0,0,0,0
208,electronic,0,1,0,1,1,0,0,0,0
208,electronic,0,1,0,0,0,0,0,0,0
208,electronic,0,0,0,0,0,0,0,1,0
208,electronic,1,0,0,1,0,1,0,0,0
